Time Range,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Apparent Fishing Hours
2023-12-06,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,14.95
2023-10-19,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,22.55
2023-10-16,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,13.58
2023-12-09,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,23.49
2023-10-22,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,12.63
2023-06-20,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,2.59
2023-11-15,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,16.15
2023-07-05,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,17.95
2023-10-23,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,9.73
2023-11-19,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,17.95
2023-11-23,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,1.89
2023-07-06,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,8.34
2023-10-18,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,20.41
2023-11-14,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,20.00
2023-11-09,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,2.36
2023-10-12,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,3.16
2023-11-21,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,4.53
2023-11-22,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,0.46
2023-12-14,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,9.52
2023-07-04,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,19.81
2023-11-11,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,13.23
2023-12-08,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,20.03
2023-11-16,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,18.66
2023-12-15,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,7.09
2023-10-21,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,20.27
2023-12-13,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,20.51
2023-12-12,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,23.45
2023-06-21,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,12.00
2023-07-02,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,9.32
2023-06-19,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,4.59
2023-11-10,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,7.05
2023-10-17,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,17.12
2023-11-12,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,19.91
2023-12-07,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,23.98
2023-11-13,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,21.70
2023-10-24,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,18.70
2023-10-20,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,19.65
2023-11-18,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,21.83
2023-12-11,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,11.43
2023-07-07,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,0.79
2023-11-17,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,19.77
2023-11-20,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,17.30
2023-12-23,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,5.92
2023-12-24,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,14.69
2023-12-10,ECU,AMBAR,2023-06-19T16:00:00Z,2023-12-24T14:00:00Z,DRIFTING_LONGLINES,FISHING,735059903,,HC6330,2023-06-14T14:11:03Z,2024-11-12T21:57:40Z,23.44
2023-12-14,ECU,EL PRIMO III,2023-07-12T14:00:00Z,2023-12-28T19:00:00Z,FISHING,FISHING,735059635,,HC6094,2023-06-14T15:06:50Z,2024-02-20T16:43:08Z,24.04
2023-12-08,ECU,EL PRIMO III,2023-07-12T14:00:00Z,2023-12-28T19:00:00Z,FISHING,FISHING,735059635,,HC6094,2023-06-14T15:06:50Z,2024-02-20T16:43:08Z,6.80
2023-12-05,ECU,EL PRIMO III,2023-07-12T14:00:00Z,2023-12-28T19:00:00Z,FISHING,FISHING,735059635,,HC6094,2023-06-14T15:06:50Z,2024-02-20T16:43:08Z,3.55
2023-07-14,ECU,EL PRIMO III,2023-07-12T14:00:00Z,2023-12-28T19:00:00Z,FISHING,FISHING,735059635,,HC6094,2023-06-14T15:06:50Z,2024-02-20T16:43:08Z,1.30
2023-12-10,ECU,EL PRIMO III,2023-07-12T14:00:00Z,2023-12-28T19:00:00Z,FISHING,FISHING,735059635,,HC6094,2023-06-14T15:06:50Z,2024-02-20T16:43:08Z,3.50
2023-12-04,ECU,EL PRIMO III,2023-07-12T14:00:00Z,2023-12-28T19:00:00Z,FISHING,FISHING,735059635,,HC6094,2023-06-14T15:06:50Z,2024-02-20T16:43:08Z,5.85
2023-07-13,ECU,EL PRIMO III,2023-07-12T14:00:00Z,2023-12-28T19:00:00Z,FISHING,FISHING,735059635,,HC6094,2023-06-14T15:06:50Z,2024-02-20T16:43:08Z,9.00
2023-07-12,ECU,EL PRIMO III,2023-07-12T14:00:00Z,2023-12-28T19:00:00Z,FISHING,FISHING,735059635,,HC6094,2023-06-14T15:06:50Z,2024-02-20T16:43:08Z,4.70
2023-12-16,ECU,EL PRIMO III,2023-07-12T14:00:00Z,2023-12-28T19:00:00Z,FISHING,FISHING,735059635,,HC6094,2023-06-14T15:06:50Z,2024-02-20T16:43:08Z,10.85
2023-12-18,ECU,EL PRIMO III,2023-07-12T14:00:00Z,2023-12-28T19:00:00Z,FISHING,FISHING,735059635,,HC6094,2023-06-14T15:06:50Z,2024-02-20T16:43:08Z,2.55
2023-12-13,ECU,EL PRIMO III,2023-07-12T14:00:00Z,2023-12-28T19:00:00Z,FISHING,FISHING,735059635,,HC6094,2023-06-14T15:06:50Z,2024-02-20T16:43:08Z,4.75
2023-12-27,ECU,EL PRIMO III,2023-07-12T14:00:00Z,2023-12-28T19:00:00Z,FISHING,FISHING,735059635,,HC6094,2023-06-14T15:06:50Z,2024-02-20T16:43:08Z,0.90
2023-12-11,ECU,EL PRIMO III,2023-07-12T14:00:00Z,2023-12-28T19:00:00Z,FISHING,FISHING,735059635,,HC6094,2023-06-14T15:06:50Z,2024-02-20T16:43:08Z,8.79
2023-12-19,ECU,EL PRIMO III,2023-07-12T14:00:00Z,2023-12-28T19:00:00Z,FISHING,FISHING,735059635,,HC6094,2023-06-14T15:06:50Z,2024-02-20T16:43:08Z,1.45
2023-12-06,ECU,EL PRIMO III,2023-07-12T14:00:00Z,2023-12-28T19:00:00Z,FISHING,FISHING,735059635,,HC6094,2023-06-14T15:06:50Z,2024-02-20T16:43:08Z,4.10
2023-12-07,ECU,EL PRIMO III,2023-07-12T14:00:00Z,2023-12-28T19:00:00Z,FISHING,FISHING,735059635,,HC6094,2023-06-14T15:06:50Z,2024-02-20T16:43:08Z,22.88
2023-12-17,ECU,EL PRIMO III,2023-07-12T14:00:00Z,2023-12-28T19:00:00Z,FISHING,FISHING,735059635,,HC6094,2023-06-14T15:06:50Z,2024-02-20T16:43:08Z,4.55
2023-12-12,ECU,EL PRIMO III,2023-07-12T14:00:00Z,2023-12-28T19:00:00Z,FISHING,FISHING,735059635,,HC6094,2023-06-14T15:06:50Z,2024-02-20T16:43:08Z,21.62
2023-12-28,ECU,EL PRIMO III,2023-07-12T14:00:00Z,2023-12-28T19:00:00Z,FISHING,FISHING,735059635,,HC6094,2023-06-14T15:06:50Z,2024-02-20T16:43:08Z,2.10
2023-07-29,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,4.58
2023-08-12,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,23.97
2023-08-30,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,0.86
2023-08-16,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,2.55
2023-07-28,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,17.68
2023-08-24,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,5.22
2023-08-11,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,24.06
2023-11-23,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,18.55
2023-07-27,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,7.45
2023-08-14,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,4.19
2023-08-21,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,1.52
2023-12-08,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,13.95
2023-08-22,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,0.77
2023-12-06,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,7.03
2023-11-30,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,7.29
2023-08-09,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,21.17
2023-11-22,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,2.71
2023-08-15,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,21.69
2023-07-25,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,9.28
2023-08-10,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,23.89
2023-08-13,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,14.39
2023-12-07,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,13.41
2023-07-26,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,16.36
2023-11-24,ECU,MI ANTONELA,2023-07-25T15:00:00Z,2023-12-08T16:00:00Z,DRIFTING_LONGLINES,FISHING,735059855,,HC6288,2023-07-10T14:19:39Z,2024-11-03T16:40:10Z,15.64
2023-10-25,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,21.96
2023-08-29,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,25.26
2023-10-31,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,23.86
2023-10-20,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,10.15
2023-09-05,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,0.60
2023-08-26,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,11.15
2023-08-28,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,22.71
2023-11-01,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,22.86
2023-10-16,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,14.25
2023-10-17,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,6.80
2023-09-03,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,21.45
2023-09-02,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,17.66
2023-11-03,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,19.30
2023-10-29,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,23.16
2023-10-28,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,24.06
2023-11-05,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,1.80
2023-09-04,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,9.60
2023-11-04,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,2.25
2023-08-27,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,11.70
2023-10-24,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,23.11
2023-10-30,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,24.26
2023-08-31,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,17.60
2023-10-22,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,21.11
2023-10-27,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,22.21
2023-10-21,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,18.25
2023-10-26,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,24.16
2023-10-18,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,11.15
2023-11-02,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,24.26
2023-08-30,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,14.00
2023-10-23,ECU,MARIA CANDELARIA,2023-08-26T12:00:00Z,2023-11-05T12:00:00Z,DRIFTING_LONGLINES,FISHING,735057981,,,2023-08-22T15:16:07Z,2024-11-12T22:08:32Z,19.11
2023-12-23,ECU,7 MARES I,2023-09-06T15:00:00Z,2023-12-31T20:00:00Z,FISHING,FISHING,735057885,,HC6162,2023-09-06T15:18:52Z,2024-11-12T18:08:08Z,2.17
2023-11-29,ECU,7 MARES I,2023-09-06T15:00:00Z,2023-12-31T20:00:00Z,FISHING,FISHING,735057885,,HC6162,2023-09-06T15:18:52Z,2024-11-12T18:08:08Z,0.57
2023-11-05,ECU,7 MARES I,2023-09-06T15:00:00Z,2023-12-31T20:00:00Z,FISHING,FISHING,735057885,,HC6162,2023-09-06T15:18:52Z,2024-11-12T18:08:08Z,1.71
2023-10-20,ECU,7 MARES I,2023-09-06T15:00:00Z,2023-12-31T20:00:00Z,FISHING,FISHING,735057885,,HC6162,2023-09-06T15:18:52Z,2024-11-12T18:08:08Z,20.15
2023-11-17,ECU,7 MARES I,2023-09-06T15:00:00Z,2023-12-31T20:00:00Z,FISHING,FISHING,735057885,,HC6162,2023-09-06T15:18:52Z,2024-11-12T18:08:08Z,1.18
2023-11-06,ECU,7 MARES I,2023-09-06T15:00:00Z,2023-12-31T20:00:00Z,FISHING,FISHING,735057885,,HC6162,2023-09-06T15:18:52Z,2024-11-12T18:08:08Z,2.43
2023-12-11,ECU,7 MARES I,2023-09-06T15:00:00Z,2023-12-31T20:00:00Z,FISHING,FISHING,735057885,,HC6162,2023-09-06T15:18:52Z,2024-11-12T18:08:08Z,2.28
2023-09-06,ECU,7 MARES I,2023-09-06T15:00:00Z,2023-12-31T20:00:00Z,FISHING,FISHING,735057885,,HC6162,2023-09-06T15:18:52Z,2024-11-12T18:08:08Z,5.02
