Lat,Lon,Time Range,flag,Vessel IDs,Apparent Fishing Hours
-0.750000,-90.310000,2023-01-08,ECU,1,0.10
-0.130000,-93.860000,2023-01-22,ECU,1,1.59
-0.300000,-93.960000,2023-01-29,ECU,1,1.01
-0.380000,-90.960000,2023-01-11,ECU,1,1.00
-0.340000,-90.840000,2023-01-12,ECU,1,0.94
-2.390000,-93.590000,2023-01-21,ECU,1,0.30
-0.280000,-90.860000,2023-01-05,ECU,1,1.50
-1.340000,-89.570000,2023-01-17,ECU,1,1.42
-1.340000,-89.580000,2023-01-17,ECU,1,0.25
-3.740000,-87.390000,2023-01-10,ECU,1,0.18
-0.220000,-93.500000,2023-01-31,ECU,1,1.01
-1.030000,-90.880000,2023-01-30,ECU,1,0.83
-1.080000,-89.120000,2023-01-17,ECU,1,2.03
-0.190000,-93.980000,2023-01-16,ECU,1,1.02
-0.230000,-93.710000,2023-01-15,ECU,1,0.95
-0.100000,-93.800000,2023-01-16,ECU,1,1.27
-0.900000,-89.610000,2023-02-14,ECU,1,3.42
-1.360000,-89.600000,2023-02-02,ECU,1,1.27
-0.300000,-90.350000,2023-02-04,ECU,1,1.33
-2.740000,-92.300000,2023-02-27,ECU,1,0.62
-1.020000,-90.860000,2023-02-17,ECU,1,1.58
-0.390000,-90.350000,2023-02-22,ECU,1,0.67
-0.420000,-90.370000,2023-02-09,ECU,1,1.17
-0.770000,-93.160000,2023-02-21,ECU,1,0.69
-1.250000,-93.080000,2023-02-20,ECU,1,0.66
0.430000,-93.700000,2023-04-22,ECU,1,0.88
0.450000,-93.790000,2023-04-23,ECU,1,1.95
0.160000,-93.810000,2023-04-11,ECU,1,0.37
0.570000,-94.020000,2023-04-14,ECU,1,1.08
0.490000,-94.100000,2023-04-18,ECU,1,2.04
0.590000,-93.860000,2023-04-16,ECU,1,0.92
0.430000,-93.970000,2023-04-19,ECU,1,1.24
0.610000,-93.900000,2023-04-15,ECU,1,0.99
0.730000,-93.870000,2023-04-20,ECU,1,0.62
0.850000,-93.280000,2023-04-30,ECU,1,0.87
0.180000,-93.560000,2023-04-28,ECU,1,1.03
0.580000,-93.140000,2023-04-29,ECU,1,0.66
1.080000,-94.230000,2023-04-06,ECU,1,1.12
0.700000,-93.830000,2023-04-06,ECU,1,0.39
0.480000,-93.890000,2023-04-09,ECU,1,1.01
0.910000,-95.190000,2023-04-30,ECU,1,1.21
2.700000,-93.240000,2023-04-01,ECU,1,1.09
0.840000,-93.910000,2023-04-19,ECU,1,0.62
0.480000,-93.940000,2023-04-17,ECU,1,0.88
0.070000,-93.660000,2023-04-12,,1,1.00
0.310000,-90.400000,2023-04-27,ECU,1,9.24
0.320000,-90.400000,2023-04-26,ECU,1,14.33
0.350000,-90.560000,2023-04-25,ECU,1,0.67
0.290000,-93.610000,2023-03-20,ECU,1,0.06
0.260000,-93.620000,2023-03-19,ECU,1,0.76
1.060000,-93.180000,2023-03-07,ECU,1,0.99
0.960000,-93.180000,2023-03-08,ECU,1,0.94
0.490000,-94.660000,2023-03-10,ECU,1,1.04
1.050000,-93.360000,2023-03-06,ECU,1,0.95
0.060000,-93.360000,2023-03-13,ECU,1,1.45
0.520000,-94.650000,2023-03-10,ECU,1,1.00
0.840000,-89.710000,2023-02-05,ECU,1,1.02
-0.560000,-93.250000,2023-03-11,ECU,1,1.26
-0.890000,-92.510000,2023-03-24,ECU,1,0.14
-3.090000,-90.320000,2023-03-09,ECU,1,1.53
-3.290000,-90.570000,2023-03-08,ECU,1,0.42
-3.310000,-91.500000,2023-03-08,ECU,1,1.29
-3.550000,-89.000000,2023-03-12,ECU,1,0.42
-1.090000,-92.680000,2023-03-04,ECU,1,0.88
-4.110000,-91.930000,2023-03-25,ECU,1,0.77
-1.210000,-87.180000,2023-03-09,ECU,1,3.22
-2.510000,-94.010000,2023-03-06,,1,0.49
-3.910000,-89.080000,2023-03-19,,1,0.55
-2.990000,-88.600000,2023-03-11,ECU,1,1.13
-3.150000,-89.700000,2023-03-09,ECU,1,0.74
-3.030000,-89.620000,2023-03-09,ECU,1,0.92
-0.290000,-90.340000,2023-03-13,ECU,1,1.25
-1.010000,-90.860000,2023-03-30,ECU,1,1.00
-0.850000,-90.580000,2023-03-28,ECU,1,0.17
-0.870000,-89.850000,2023-03-29,ECU,1,1.58
-3.630000,-87.510000,2023-03-29,ECU,1,0.88
-0.780000,-89.510000,2023-04-06,ECU,1,0.99
-0.790000,-89.530000,2023-04-19,ECU,1,2.74
-0.930000,-90.820000,2023-04-15,ECU,1,0.50
-1.220000,-89.520000,2023-04-05,ECU,1,0.84
-3.520000,-90.530000,2023-04-07,ECU,1,0.98
-3.390000,-90.150000,2023-04-06,ECU,1,1.17
-0.390000,-93.700000,2023-04-12,ECU,1,1.06
-3.250000,-91.190000,2023-04-09,ECU,1,1.02
-3.330000,-90.390000,2023-04-07,ECU,1,1.03
-0.300000,-93.470000,2023-04-26,ECU,1,1.00
-0.280000,-93.440000,2023-04-26,ECU,1,0.99
-0.980000,-93.980000,2023-04-25,ECU,1,0.92
-1.100000,-89.860000,2023-04-14,ECU,1,0.92
-1.310000,-89.370000,2023-04-07,ECU,1,1.00
-0.570000,-90.870000,2023-04-12,ECU,1,1.59
-2.700000,-90.260000,2023-04-09,,1,2.27
-0.070000,-93.020000,2023-04-11,,1,0.86
-3.940000,-92.130000,2023-04-09,ECU,1,0.42
-0.900000,-89.610000,2023-04-23,ECU,1,10.25
-0.430000,-90.300000,2023-04-08,ECU,1,0.06
-0.310000,-90.850000,2023-04-04,ECU,1,9.65
-0.770000,-90.350000,2023-04-03,ECU,1,0.17
1.180000,-93.080000,2023-05-19,ECU,1,2.02
1.400000,-93.170000,2023-05-15,ECU,1,0.65
1.360000,-93.150000,2023-05-15,ECU,1,1.07
0.470000,-94.030000,2023-05-30,ECU,1,0.13
0.970000,-94.220000,2023-05-28,ECU,1,0.94
1.000000,-94.150000,2023-05-29,ECU,1,5.65
0.940000,-94.230000,2023-05-29,ECU,1,0.96
0.740000,-93.790000,2023-05-11,ECU,1,2.12
0.920000,-93.450000,2023-05-02,ECU,1,1.00
0.290000,-94.080000,2023-05-10,ECU,1,0.29
0.490000,-94.090000,2023-05-10,ECU,1,0.93
0.710000,-93.390000,2023-05-12,ECU,1,0.94
0.460000,-94.090000,2023-05-10,ECU,1,1.12
1.170000,-95.290000,2023-05-18,ECU,1,0.99
0.210000,-95.120000,2023-05-25,ECU,1,1.00
0.700000,-95.200000,2023-05-22,ECU,1,1.01
0.710000,-94.990000,2023-05-01,ECU,1,0.99
0.540000,-94.940000,2023-05-01,ECU,1,3.69
0.820000,-95.070000,2023-05-07,ECU,1,1.39
0.750000,-95.030000,2023-05-03,ECU,1,0.54
0.930000,-93.130000,2023-05-17,,2,2.55
1.190000,-93.200000,2023-05-17,,1,0.73
1.060000,-93.110000,2023-05-16,,1,1.02
1.060000,-94.060000,2023-05-15,ECU,1,0.55
0.920000,-94.050000,2023-05-14,ECU,1,1.13
1.430000,-94.380000,2023-05-16,ECU,1,0.72
1.420000,-93.240000,2023-05-20,ECU,1,1.00
2.990000,-92.800000,2023-05-02,ECU,1,1.00
1.940000,-89.240000,2023-06-21,ECU,1,1.18
1.110000,-87.670000,2023-06-06,ECU,1,1.09
1.050000,-88.290000,2023-06-04,PAN,1,1.00
2.250000,-89.450000,2023-06-14,ECU,1,1.01
2.030000,-87.640000,2023-06-24,ECU,1,0.98
2.050000,-87.620000,2023-06-24,ECU,1,1.00
-0.970000,-90.960000,2023-05-20,ECU,1,0.00
-0.330000,-93.940000,2023-05-23,ECU,1,0.81
-1.840000,-93.340000,2023-05-04,ECU,1,0.96
-1.950000,-86.300000,2023-05-09,ECU,1,0.45
-0.970000,-90.950000,2023-05-30,ECU,1,0.00
-0.740000,-90.220000,2023-05-10,ECU,1,0.00
-3.320000,-87.280000,2023-05-15,ECU,1,0.22
-3.370000,-87.480000,2023-05-15,ECU,1,0.34
-1.200000,-90.390000,2023-05-26,ECU,1,0.42
-0.810000,-90.690000,2023-05-16,ECU,1,0.67
-0.090000,-94.580000,2023-05-16,ECU,1,4.76
-1.010000,-93.290000,2023-05-13,ECU,1,1.05
0.010000,-94.760000,2023-06-12,ECU,1,0.98
0.740000,-95.170000,2023-06-06,ECU,1,0.99
0.640000,-94.950000,2023-06-10,ECU,1,1.06
1.050000,-95.230000,2023-06-13,ECU,1,1.13
0.210000,-94.690000,2023-06-24,ECU,1,1.05
3.140000,-93.910000,2023-06-19,ECU,1,0.93
2.900000,-92.980000,2023-06-12,ECU,1,2.78
0.700000,-93.480000,2023-06-28,ECU,1,0.98
1.990000,-92.940000,2023-06-29,ECU,1,0.99
2.710000,-92.710000,2023-06-10,ECU,1,1.03
3.180000,-93.510000,2023-06-13,ECU,1,1.00
-0.770000,-89.460000,2023-06-09,ECU,1,1.33
-0.830000,-89.540000,2023-06-12,ECU,1,1.50
-0.940000,-89.390000,2023-06-08,ECU,1,2.83
-3.850000,-90.530000,2023-06-28,ECU,1,0.82
-0.300000,-93.830000,2023-06-27,ECU,1,0.84
-0.600000,-93.820000,2023-06-27,ECU,1,1.32
-0.270000,-90.350000,2023-06-10,ECU,1,2.58
-0.390000,-90.360000,2023-06-30,ECU,1,0.17
-0.130000,-94.600000,2023-06-17,ECU,1,0.19
-1.230000,-93.440000,2023-06-24,ECU,1,0.96
-1.120000,-93.760000,2023-06-24,ECU,1,0.66
-0.280000,-95.030000,2023-06-14,ECU,1,1.05
-0.270000,-95.030000,2023-06-15,ECU,1,1.10
-1.100000,-89.860000,2023-06-24,ECU,1,0.58
-0.700000,-89.230000,2023-06-08,ECU,1,1.17
-1.280000,-93.400000,2023-06-15,ECU,1,0.99
-1.210000,-90.380000,2023-06-24,ECU,1,0.67
-0.870000,-89.800000,2023-06-23,ECU,1,4.25
-0.870000,-89.820000,2023-06-02,ECU,1,0.67
-0.360000,-94.360000,2023-06-23,ECU,1,0.73
-0.590000,-94.360000,2023-06-23,ECU,1,1.16
-0.320000,-94.270000,2023-06-26,ECU,1,1.63
-0.400000,-94.360000,2023-06-23,ECU,1,0.97
-0.610000,-94.330000,2023-06-22,ECU,1,2.60
-0.900000,-89.610000,2023-06-30,ECU,1,13.70
-0.810000,-89.550000,2023-06-18,ECU,1,2.85
-0.790000,-89.520000,2023-06-24,ECU,1,0.12
-0.780000,-89.520000,2023-06-16,ECU,1,0.91
3.220000,-92.690000,2023-07-08,ECU,1,0.22
2.000000,-94.270000,2023-07-06,ECU,1,0.22
3.400000,-93.970000,2023-07-11,PAN,1,0.66
3.270000,-93.830000,2023-07-10,PAN,1,0.08
2.720000,-93.410000,2023-07-18,ECU,1,0.60
2.600000,-93.220000,2023-07-18,ECU,1,1.02
2.690000,-93.450000,2023-07-18,ECU,1,0.24
2.880000,-93.440000,2023-07-19,ECU,1,0.98
3.130000,-91.870000,2023-07-20,ECU,1,1.00
0.670000,-87.590000,2023-07-15,ECU,1,0.22
-1.360000,-94.660000,2023-07-09,ECU,1,1.52
-1.260000,-94.620000,2023-07-08,ECU,1,1.21
-1.360000,-93.130000,2023-07-15,ECU,1,1.17
-3.010000,-91.030000,2023-07-02,ECU,1,0.99
-3.270000,-91.590000,2023-07-31,ECU,1,0.31
-0.490000,-94.800000,2023-07-12,ECU,1,1.04
-1.110000,-89.840000,2023-07-12,ECU,1,0.83
-0.580000,-94.620000,2023-07-01,ECU,1,1.00
-2.420000,-88.310000,2023-07-04,ECU,1,0.98
-2.120000,-90.990000,2023-07-12,ECU,1,0.11
-1.830000,-92.310000,2023-07-16,ECU,1,0.77
-0.870000,-93.760000,2023-07-18,ECU,1,0.90
-1.730000,-92.390000,2023-07-16,ECU,1,0.88
-1.830000,-93.950000,2023-07-26,ECU,1,1.54
-4.170000,-88.170000,2023-07-22,ECU,1,1.09
-0.410000,-92.460000,2023-07-15,PAN,1,1.10
-0.780000,-90.190000,2023-07-11,ECU,1,1.42
-1.600000,-93.940000,2023-07-18,ECU,1,1.71
-1.510000,-86.660000,2023-07-30,ECU,1,5.82
-1.680000,-94.130000,2023-07-15,ECU,1,2.14
-0.130000,-94.390000,2023-07-01,ECU,1,1.47
0.020000,-93.890000,2023-08-07,ECU,1,0.95
3.360000,-89.840000,2023-09-28,ECU,1,0.49
-1.000000,-93.860000,2023-08-06,ECU,1,1.10
-1.060000,-93.810000,2023-08-06,ECU,1,1.09
-0.700000,-91.330000,2023-08-12,ECU,1,1.67
-0.830000,-91.470000,2023-08-11,ECU,1,1.67
-1.340000,-89.610000,2023-08-16,ECU,1,0.90
-2.430000,-93.570000,2023-08-27,ECU,1,0.89
-1.330000,-94.130000,2023-08-12,ECU,1,0.77
-2.390000,-93.510000,2023-08-27,ECU,1,1.12
-2.290000,-93.370000,2023-08-29,ECU,1,0.98
-2.410000,-91.760000,2023-08-02,ECU,1,1.09
-1.180000,-92.740000,2023-08-14,ECU,1,1.01
-1.910000,-92.530000,2023-08-15,ECU,1,1.00
-2.470000,-91.850000,2023-08-05,ECU,1,1.03
-0.480000,-93.880000,2023-08-07,ECU,1,0.49
-2.660000,-92.180000,2023-08-05,ECU,1,0.98
-0.030000,-93.880000,2023-08-07,ECU,1,0.02
-2.700000,-91.700000,2023-08-02,ECU,1,1.06
-1.150000,-94.810000,2023-08-05,ECU,1,2.13
-1.000000,-90.230000,2023-08-22,ECU,1,0.83
-1.080000,-90.120000,2023-08-21,ECU,1,0.92
-0.780000,-89.520000,2023-08-20,ECU,1,0.45
-2.680000,-93.990000,2023-08-03,ECU,1,1.38
-1.350000,-89.610000,2023-08-22,ECU,1,0.75
-1.010000,-90.870000,2023-08-22,ECU,1,1.25
-0.780000,-90.620000,2023-08-14,ECU,1,0.92
-0.800000,-93.660000,2023-08-06,ECU,1,1.00
-1.940000,-91.760000,2023-08-08,ECU,1,1.00
-1.180000,-93.810000,2023-08-07,ECU,1,1.01
-0.840000,-93.630000,2023-08-06,ECU,1,1.00
-0.580000,-90.540000,2023-08-29,ECU,1,0.34
-2.900000,-87.390000,2023-08-29,ECU,1,1.85
-2.970000,-87.110000,2023-08-29,ECU,1,1.95
-1.120000,-89.870000,2023-08-30,ECU,1,21.04
-0.660000,-89.250000,2023-08-29,ECU,1,0.92
-2.360000,-93.670000,2023-08-15,ECU,1,0.48
-2.850000,-93.310000,2023-08-15,ECU,1,0.91
-1.450000,-94.690000,2023-08-13,ECU,1,2.02
-1.160000,-94.000000,2023-08-09,,1,1.07
-0.880000,-89.610000,2023-08-09,ECU,1,1.00
-1.400000,-89.620000,2023-08-07,ECU,1,1.50
-1.050000,-91.160000,2023-08-15,ECU,1,1.33
-1.020000,-90.890000,2023-08-21,ECU,1,1.21
0.080000,-93.230000,2023-09-11,ECU,1,0.24
2.760000,-93.160000,2023-09-27,ECU,1,1.16
2.680000,-93.430000,2023-09-29,ECU,1,0.97
3.190000,-93.880000,2023-09-24,ECU,1,0.78
3.200000,-93.070000,2023-09-26,ECU,1,1.49
2.970000,-93.120000,2023-09-25,ECU,1,0.92
-0.780000,-89.520000,2023-09-30,ECU,1,1.72
-1.370000,-89.620000,2023-09-17,ECU,1,0.95
-0.420000,-93.680000,2023-09-29,ECU,1,0.88
-2.380000,-90.800000,2023-09-12,ECU,1,1.02
-1.080000,-93.370000,2023-09-30,ECU,1,0.91
-0.930000,-90.820000,2023-09-16,ECU,1,0.39
-0.540000,-90.860000,2023-09-08,ECU,1,1.08
-0.440000,-90.700000,2023-09-26,ECU,1,0.35
-0.780000,-89.510000,2023-09-07,ECU,1,0.35
-1.410000,-94.370000,2023-09-27,ECU,1,1.02
-1.050000,-91.200000,2023-09-06,ECU,1,3.01
-1.530000,-87.100000,2023-09-06,ECU,1,0.90
-0.640000,-89.260000,2023-09-27,ECU,1,0.58
-0.980000,-93.040000,2023-09-08,ECU,1,1.00
-0.880000,-92.820000,2023-09-08,ECU,1,1.01
-0.980000,-93.780000,2023-09-13,ECU,1,1.02
-1.390000,-93.460000,2023-09-11,ECU,1,0.92
-0.310000,-90.320000,2023-09-06,ECU,1,0.10
-2.440000,-89.160000,2023-09-28,ECU,1,0.29
-0.500000,-94.270000,2023-09-12,ECU,1,0.99
-0.330000,-90.310000,2023-09-13,ECU,1,2.25
-4.020000,-91.000000,2023-09-03,ECU,1,1.00
-2.830000,-92.700000,2023-09-05,ECU,1,0.20
-0.780000,-90.190000,2023-09-07,ECU,1,5.00
-0.780000,-90.270000,2023-09-01,ECU,1,0.59
-1.350000,-94.710000,2023-09-09,ECU,1,1.97
-0.630000,-94.430000,2023-09-13,ECU,1,1.07
-0.770000,-94.500000,2023-09-11,ECU,1,1.00
-0.780000,-94.310000,2023-09-12,ECU,1,1.46
-2.090000,-92.510000,2023-09-27,ECU,1,0.65
1.440000,-88.890000,2023-10-13,ECU,1,1.52
2.030000,-87.780000,2023-10-28,ECU,1,0.75
1.990000,-87.700000,2023-10-29,ECU,1,0.98
1.150000,-86.670000,2023-10-29,ECU,1,0.98
3.270000,-93.270000,2023-10-05,ECU,1,1.24
3.060000,-93.340000,2023-10-03,ECU,1,1.28
2.470000,-93.360000,2023-10-02,ECU,1,0.19
0.270000,-93.680000,2023-10-29,ECU,1,1.01
0.750000,-93.040000,2023-10-27,ECU,1,0.97
2.210000,-92.970000,2023-10-23,ECU,1,1.99
1.500000,-92.850000,2023-10-25,ECU,1,0.03
0.380000,-94.800000,2023-10-21,ECU,1,0.42
2.910000,-92.670000,2023-10-15,ECU,1,0.96
0.860000,-93.080000,2023-10-17,ECU,1,0.40
-0.810000,-92.280000,2023-10-21,PAN,1,1.03
-1.560000,-87.480000,2023-10-03,ECU,1,0.73
-1.790000,-87.400000,2023-10-03,ECU,1,0.95
-3.030000,-93.470000,2023-10-28,ECU,1,1.45
-3.040000,-93.440000,2023-10-28,ECU,1,0.34
-0.920000,-94.230000,2023-10-31,ECU,1,0.94
-2.370000,-91.360000,2023-10-27,ECU,1,1.68
-2.470000,-92.700000,2023-10-02,ECU,1,0.70
-0.980000,-90.950000,2023-10-07,ECU,1,0.50
-0.310000,-94.280000,2023-10-13,ECU,1,1.00
-0.330000,-93.350000,2023-10-14,ECU,1,1.03
-0.340000,-94.220000,2023-10-31,ECU,1,1.03
-1.250000,-90.490000,2023-10-03,ECU,2,1.00
-0.720000,-90.480000,2023-10-09,ECU,1,0.84
-0.890000,-90.850000,2023-10-25,ECU,1,1.67
-0.480000,-93.550000,2023-10-15,ECU,1,1.00
-2.180000,-91.020000,2023-10-27,ECU,1,1.01
-0.490000,-90.290000,2023-10-24,ECU,1,0.25
-0.390000,-93.740000,2023-10-15,ECU,1,1.00
-0.380000,-93.890000,2023-10-15,ECU,1,1.89
-2.960000,-87.770000,2023-10-16,ECU,1,0.55
-4.070000,-90.150000,2023-10-23,ECU,1,0.35
-4.210000,-90.920000,2023-10-20,ECU,1,0.65
-4.090000,-90.540000,2023-10-23,ECU,1,0.90
-4.140000,-91.160000,2023-10-31,ECU,1,0.70
-4.210000,-91.080000,2023-10-21,ECU,1,1.50
-3.950000,-90.790000,2023-10-23,ECU,1,0.95
-3.590000,-90.710000,2023-10-25,ECU,1,1.05
-0.490000,-93.500000,2023-10-28,ECU,1,0.97
-0.490000,-93.580000,2023-10-28,ECU,1,0.65
-0.120000,-93.670000,2023-10-29,ECU,1,1.00
-1.560000,-90.060000,2023-10-17,ECU,1,0.99
-1.320000,-91.520000,2023-10-15,ECU,1,1.00
-1.370000,-91.350000,2023-10-16,ECU,1,0.99
-1.090000,-89.960000,2023-10-07,ECU,1,1.50
-4.540000,-90.800000,2023-10-19,ECU,1,0.92
-4.550000,-89.130000,2023-10-24,ECU,1,0.99
-4.470000,-90.820000,2023-10-20,ECU,1,0.99
-4.610000,-90.440000,2023-10-16,ECU,1,1.00
-0.550000,-94.120000,2023-10-16,ECU,1,0.99
-0.760000,-94.130000,2023-10-17,ECU,1,1.87
-0.110000,-94.380000,2023-10-22,ECU,1,1.06
-3.210000,-90.810000,2023-10-16,ECU,1,1.00
-0.550000,-90.860000,2023-10-17,ECU,1,1.75
-1.500000,-93.070000,2023-10-29,ECU,1,0.55
-2.820000,-87.060000,2023-10-23,ECU,1,1.07
-3.200000,-86.880000,2023-10-21,ECU,1,1.78
-0.480000,-93.190000,2023-11-01,ECU,1,0.31
-4.120000,-92.490000,2023-11-11,ECU,1,0.97
-2.970000,-93.350000,2023-11-20,ECU,1,1.02
-4.200000,-92.270000,2023-11-11,ECU,1,0.88
-1.150000,-93.520000,2023-11-14,ECU,1,0.36
-2.240000,-90.990000,2023-11-16,ECU,1,0.97
-2.780000,-92.260000,2023-11-24,ECU,1,0.85
-1.260000,-94.410000,2023-11-11,ECU,1,1.00
-1.500000,-93.660000,2023-11-16,ECU,1,0.85
-1.100000,-93.340000,2023-11-20,ECU,1,0.99
-1.390000,-93.500000,2023-11-18,ECU,1,0.96
-1.930000,-93.030000,2023-11-25,ECU,1,0.51
-2.180000,-93.180000,2023-11-25,ECU,1,1.74
-2.080000,-93.000000,2023-11-07,ECU,1,1.00
-0.780000,-89.520000,2023-11-20,ECU,2,4.26
-0.650000,-89.320000,2023-11-16,ECU,1,1.43
-0.300000,-90.340000,2023-11-03,ECU,1,2.75
-0.340000,-90.560000,2023-11-23,ECU,1,0.18
-0.680000,-90.740000,2023-11-16,ECU,1,0.92
-1.020000,-91.120000,2023-11-24,ECU,1,1.75
-0.550000,-90.770000,2023-11-12,ECU,1,0.09
-1.610000,-86.610000,2023-11-12,ECU,1,0.61
-0.540000,-90.850000,2023-11-06,ECU,1,0.50
-0.670000,-90.750000,2023-11-17,ECU,1,0.15
-4.540000,-89.160000,2023-11-01,ECU,1,0.35
-0.090000,-95.080000,2023-11-08,ECU,1,0.99
-0.630000,-94.520000,2023-11-03,ECU,1,0.99
-2.290000,-92.590000,2023-11-23,PAN,1,0.98
-1.310000,-92.300000,2023-11-17,PAN,1,1.52
-0.130000,-92.650000,2023-11-13,PAN,1,0.60
-0.190000,-93.350000,2023-11-19,PAN,1,0.15
0.460000,-86.350000,2023-12-16,PAN,1,1.98
0.500000,-86.350000,2023-12-16,PAN,1,1.10
0.370000,-90.680000,2023-12-19,ECU,1,0.05
3.340000,-90.630000,2023-12-29,ECU,1,4.92
-0.440000,-90.290000,2023-12-23,ECU,1,1.40
-0.700000,-89.270000,2023-12-27,ECU,1,0.27
-1.040000,-91.160000,2023-12-01,ECU,1,10.00
-0.650000,-91.130000,2023-12-21,ECU,1,1.92
-3.230000,-92.920000,2023-12-20,ECU,1,0.91
-0.790000,-94.320000,2023-12-10,ECU,1,0.84
-0.560000,-94.290000,2023-12-07,ECU,1,0.99
-0.730000,-94.360000,2023-12-10,ECU,1,1.21
-0.290000,-90.550000,2023-12-22,ECU,1,0.97
-3.010000,-92.530000,2023-12-23,ECU,1,1.34
-0.890000,-89.360000,2023-12-21,ECU,1,10.50
-0.870000,-89.370000,2023-12-22,ECU,1,1.83
-1.030000,-91.260000,2023-12-09,ECU,1,0.67
-3.480000,-88.890000,2023-12-25,ECU,1,0.90
-2.900000,-91.790000,2023-12-27,ECU,1,0.80
-0.740000,-93.880000,2023-12-31,ECU,1,1.30
-1.810000,-92.570000,2023-12-28,ECU,1,0.85
-3.080000,-92.290000,2023-12-24,ECU,1,0.98
-3.210000,-93.740000,2023-12-09,ECU,1,1.00
-3.200000,-93.740000,2023-12-09,ECU,1,0.80
-0.780000,-90.700000,2023-12-21,ECU,1,2.08
2.380000,-95.130000,2023-02-05,ECU,1,0.63
4.820000,-92.870000,2023-02-04,ECU,1,1.23
4.950000,-91.790000,2023-02-12,ECU,1,0.99
0.400000,-94.760000,2023-02-01,ECU,1,1.01
4.820000,-92.570000,2023-02-21,ECU,1,0.05
3.640000,-93.670000,2023-02-16,ECU,1,1.87
2.680000,-93.020000,2023-02-18,ECU,1,1.00
4.860000,-92.230000,2023-02-05,ECU,1,0.99
2.700000,-92.760000,2023-02-01,ECU,1,0.85
0.160000,-93.570000,2023-01-23,ECU,1,0.63
0.180000,-93.740000,2023-01-23,ECU,1,0.74
0.050000,-93.990000,2023-01-24,ECU,1,1.06
0.360000,-93.940000,2023-01-22,ECU,1,1.00
1.060000,-94.110000,2023-01-23,ECU,1,1.97
0.700000,-94.200000,2023-01-21,ECU,1,1.00
2.960000,-94.090000,2023-01-28,ECU,1,0.61
3.790000,-92.410000,2023-01-31,ECU,1,0.73
2.780000,-92.090000,2023-01-31,ECU,1,0.57
1.400000,-88.510000,2023-01-24,PAN,1,0.83
1.580000,-89.100000,2023-01-24,PAN,1,0.43
-1.000000,-90.960000,2023-01-24,ECU,1,2.83
-0.990000,-90.950000,2023-01-22,ECU,1,1.92
-0.980000,-90.940000,2023-01-03,ECU,1,1.00
-0.960000,-90.960000,2023-01-05,ECU,1,16.76
-0.970000,-90.960000,2023-01-21,ECU,1,0.33
-0.990000,-90.950000,2023-01-21,ECU,1,0.08
-0.950000,-90.880000,2023-01-20,ECU,1,0.42
-1.340000,-89.610000,2023-01-26,ECU,1,0.42
-0.560000,-93.570000,2023-01-19,ECU,1,1.01
-0.680000,-93.500000,2023-01-19,ECU,1,0.96
-0.020000,-93.870000,2023-01-23,ECU,1,0.95
-0.970000,-90.960000,2023-01-09,ECU,1,0.12
-1.010000,-90.870000,2023-01-22,ECU,1,0.42
-2.520000,-86.870000,2023-01-02,ECU,1,1.00
-1.130000,-89.900000,2023-01-20,ECU,1,0.75
-0.780000,-92.510000,2023-01-30,ECU,1,1.00
-2.770000,-92.380000,2023-01-28,ECU,1,0.72
-0.750000,-92.470000,2023-01-30,ECU,1,1.01
-0.790000,-92.400000,2023-01-29,ECU,1,0.99
-1.100000,-89.950000,2023-01-17,ECU,1,5.00
-1.140000,-89.910000,2023-01-13,ECU,1,2.17
-0.770000,-90.200000,2023-01-07,ECU,1,0.83
-0.130000,-93.650000,2023-01-15,ECU,1,1.94
-1.110000,-93.400000,2023-01-12,ECU,1,1.10
-0.780000,-89.520000,2023-02-22,ECU,1,1.67
-0.920000,-93.660000,2023-02-18,ECU,1,0.39
-0.300000,-90.320000,2023-02-12,ECU,1,0.83
-1.030000,-90.870000,2023-02-18,ECU,1,1.08
-1.010000,-90.870000,2023-02-17,ECU,1,0.42
-1.130000,-89.890000,2023-02-23,ECU,1,0.92
-0.020000,-91.200000,2023-02-07,ECU,1,0.24
-3.150000,-88.880000,2023-02-24,ECU,1,0.16
-1.240000,-89.370000,2023-02-28,ECU,1,5.67
-0.310000,-93.040000,2023-02-21,ECU,1,0.80
3.680000,-90.730000,2023-04-03,ECU,1,0.20
0.510000,-94.040000,2023-04-25,ECU,1,0.71
0.710000,-93.700000,2023-04-26,ECU,1,1.02
0.660000,-93.630000,2023-04-27,ECU,1,0.92
0.870000,-93.990000,2023-04-17,ECU,1,0.56
0.720000,-93.880000,2023-04-18,ECU,1,0.94
0.400000,-93.470000,2023-04-28,ECU,1,1.98
0.580000,-93.510000,2023-04-30,ECU,1,1.01
0.060000,-93.500000,2023-04-12,ECU,1,1.03
0.360000,-93.460000,2023-04-12,ECU,1,1.04
0.770000,-95.220000,2023-04-29,ECU,1,1.02
0.500000,-93.270000,2023-04-12,,1,0.84
0.510000,-93.280000,2023-04-13,,2,1.73
0.800000,-94.530000,2023-04-17,,1,1.03
0.450000,-93.300000,2023-04-12,,2,3.11
0.850000,-94.340000,2023-04-16,,1,0.75
0.540000,-93.970000,2023-04-21,ECU,1,1.83
0.440000,-93.940000,2023-04-16,ECU,1,0.88
0.640000,-93.860000,2023-04-22,ECU,1,0.03
0.860000,-93.850000,2023-04-17,ECU,1,0.93
0.240000,-93.540000,2023-04-24,ECU,1,0.99
0.120000,-93.420000,2023-03-16,ECU,1,1.32
0.270000,-95.010000,2023-03-26,ECU,1,1.87
