lat,lon,MODISA_L3m_SST4_Monthly_9km_R2019_0_sst4
-34.45833969116211,-60.79166030883789,
-34.45833969116211,-60.70833206176758,
-34.45833969116211,-60.624996185302734,
-34.45833969116211,-60.54166030883789,
-34.45833969116211,-60.45833206176758,
-34.45833969116211,-60.374996185302734,
-34.45833969116211,-60.29166030883789,
-34.45833969116211,-60.20833206176758,
-34.45833969116211,-60.124996185302734,
-34.45833969116211,-60.04166030883789,
-34.45833969116211,-59.95833206176758,
-34.45833969116211,-59.874996185302734,
-34.45833969116211,-59.79166030883789,
-34.45833969116211,-59.70833206176758,
-34.45833969116211,-59.624996185302734,
-34.45833969116211,-59.54166030883789,
-34.45833969116211,-59.45833206176758,
-34.45833969116211,-59.374996185302734,
-34.45833969116211,-59.29166030883789,
-34.45833969116211,-59.20833206176758,
-34.45833969116211,-59.124996185302734,
-34.45833969116211,-59.04166030883789,
-34.45833969116211,-58.95833206176758,
-34.45833969116211,-58.874996185302734,
-34.45833969116211,-58.79166030883789,
-34.45833969116211,-58.70833206176758,
-34.45833969116211,-58.624996185302734,
-34.45833969116211,-58.54166030883789,24.583
-34.45833969116211,-58.45833206176758,25.032
-34.45833969116211,-58.374996185302734,24.824
-34.45833969116211,-58.29166030883789,24.401999
-34.45833969116211,-58.20833206176758,24.144999
-34.45833969116211,-58.124996185302734,24.115
-34.45833969116211,-58.04166030883789,24.241
-34.45833969116211,-57.95833206176758,24.244
-34.45833969116211,-57.874996185302734,24.101
-34.45833969116211,-57.79166030883789,23.807
-34.45833969116211,-57.70833206176758,23.748999
-34.45833969116211,-57.624996185302734,23.592
-34.45833969116211,-57.54166030883789,23.424
-34.45833969116211,-57.45833206176758,23.286999
-34.45833969116211,-57.374996185302734,23.18
-34.45833969116211,-57.29166030883789,23.087
-34.45833969116211,-57.20833206176758,23.085
-34.45833969116211,-57.124996185302734,23.056
-34.45833969116211,-57.04166030883789,23.146
-34.45833969116211,-56.95833206176758,
-34.45833969116211,-56.874996185302734,
-34.45833969116211,-56.79166030883789,
-34.45833969116211,-56.70833206176758,
-34.45833969116211,-56.624996185302734,
-34.45833969116211,-56.54166030883789,
-34.45833969116211,-56.45833206176758,
-34.45833969116211,-56.374996185302734,
-34.45833969116211,-56.29166030883789,
-34.45833969116211,-56.20833206176758,
-34.45833969116211,-56.124996185302734,
-34.45833969116211,-56.04166030883789,
-34.45833969116211,-55.95833206176758,
-34.45833969116211,-55.874996185302734,
-34.45833969116211,-55.79166030883789,
-34.45833969116211,-55.70833206176758,
-34.45833969116211,-55.624996185302734,
-34.45833969116211,-55.54166030883789,
-34.45833969116211,-55.45833206176758,
-34.45833969116211,-55.374996185302734,
-34.45833969116211,-55.29166030883789,
-34.45833969116211,-55.20833206176758,
-34.45833969116211,-55.124996185302734,
-34.45833969116211,-55.04166030883789,
-34.45833969116211,-54.95833206176758,
-34.45833969116211,-54.874996185302734,
-34.45833969116211,-54.79166030883789,
-34.45833969116211,-54.70833206176758,
-34.45833969116211,-54.624996185302734,
-34.45833969116211,-54.54166030883789,
-34.45833969116211,-54.45833206176758,
-34.45833969116211,-54.374996185302734,
-34.45833969116211,-54.29166030883789,
-34.45833969116211,-54.20833206176758,
-34.45833969116211,-54.124996185302734,
-34.45833969116211,-54.04166030883789,18.035
-34.45833969116211,-53.95833206176758,20.006
-34.45833969116211,-53.874996185302734,20.265999
-34.375003814697266,-71.375,
-34.375003814697266,-71.29166412353516,
-34.375003814697266,-71.20833587646484,
-34.375003814697266,-71.125,
-34.375003814697266,-71.04166412353516,
-34.375003814697266,-70.95833587646484,
-34.375003814697266,-70.875,
-34.375003814697266,-70.79166412353516,
-34.375003814697266,-70.70833587646484,
-34.375003814697266,-70.625,
-34.375003814697266,-70.54166412353516,
-34.375003814697266,-70.45833587646484,
-34.375003814697266,-70.375,
-34.375003814697266,-70.29166412353516,
-34.375003814697266,-70.20833587646484,
-34.375003814697266,-70.125,
-34.375003814697266,-70.04166412353516,
-34.375003814697266,-69.95833587646484,
-34.375003814697266,-69.875,
-34.375003814697266,-69.79166412353516,
-34.375003814697266,-69.70833587646484,
-34.375003814697266,-69.625,
-34.375003814697266,-69.54166412353516,
-34.375003814697266,-69.45833587646484,
-34.375003814697266,-69.375,
-34.375003814697266,-69.29166412353516,
-34.375003814697266,-69.20833587646484,
-34.375003814697266,-69.125,
-34.375003814697266,-69.04166412353516,
-34.375003814697266,-68.95833587646484,
-34.375003814697266,-68.875,
-34.375003814697266,-68.79166412353516,
-34.375003814697266,-68.70833587646484,
-34.375003814697266,-68.625,
-34.375003814697266,-68.54166412353516,
-34.375003814697266,-68.45833587646484,
-34.375003814697266,-68.375,
-34.375003814697266,-68.29166412353516,
-34.375003814697266,-68.20833587646484,
-34.375003814697266,-68.125,
-34.375003814697266,-68.04166412353516,
-34.375003814697266,-67.95833587646484,
-34.375003814697266,-67.875,
-34.375003814697266,-67.79166412353516,
-34.375003814697266,-67.70833587646484,
-34.375003814697266,-67.625,
-34.375003814697266,-67.54166412353516,
-34.375003814697266,-67.45833587646484,
-34.375003814697266,-67.375,
-34.375003814697266,-67.29166412353516,
-34.375003814697266,-67.20833587646484,
-34.375003814697266,-67.125,
-34.375003814697266,-67.04166412353516,
-34.375003814697266,-66.95833587646484,
-34.375003814697266,-66.875,
-34.375003814697266,-66.79166412353516,
-34.375003814697266,-66.70833587646484,
-34.375003814697266,-66.625,
-34.375003814697266,-66.54166412353516,
-34.375003814697266,-66.45833587646484,
-34.375003814697266,-66.375,
-34.375003814697266,-66.29166412353516,
-34.375003814697266,-66.20833587646484,
-34.375003814697266,-66.125,
-34.375003814697266,-66.04166412353516,
-34.375003814697266,-65.95833587646484,
-34.375003814697266,-65.875,
-34.375003814697266,-65.79166412353516,
-34.375003814697266,-65.70833587646484,
-34.375003814697266,-65.625,
-34.375003814697266,-65.54166412353516,
-34.375003814697266,-65.45833587646484,
-34.375003814697266,-65.375,
-34.375003814697266,-65.29166412353516,
-34.375003814697266,-65.20833587646484,
-34.375003814697266,-65.125,
-34.375003814697266,-65.04166412353516,
-34.375003814697266,-64.95833587646484,
-34.375003814697266,-64.875,
-34.375003814697266,-64.79166412353516,
-34.375003814697266,-64.70833587646484,
-34.375003814697266,-64.625,
-34.375003814697266,-64.54166412353516,
-34.375003814697266,-64.45833587646484,
-34.375003814697266,-64.375,
-34.375003814697266,-64.29166412353516,
-34.375003814697266,-64.20833587646484,
-34.375003814697266,-64.125,
-34.375003814697266,-64.04166412353516,
-34.375003814697266,-63.95833206176758,
-34.375003814697266,-63.874996185302734,
-34.375003814697266,-63.79166030883789,
-34.375003814697266,-63.70833206176758,
-34.375003814697266,-63.624996185302734,
-34.375003814697266,-63.54166030883789,
-34.375003814697266,-63.45833206176758,
-34.375003814697266,-63.374996185302734,
-34.375003814697266,-63.29166030883789,
-34.375003814697266,-63.20833206176758,
-34.375003814697266,-63.124996185302734,
-34.375003814697266,-63.04166030883789,
-34.375003814697266,-62.95833206176758,
-34.375003814697266,-62.874996185302734,
-34.375003814697266,-62.79166030883789,
-34.375003814697266,-62.70833206176758,
-34.375003814697266,-62.624996185302734,
-34.375003814697266,-62.54166030883789,
-34.375003814697266,-62.45833206176758,
-34.375003814697266,-62.374996185302734,
-34.375003814697266,-62.29166030883789,
-34.375003814697266,-62.20833206176758,
-34.375003814697266,-62.124996185302734,
-34.375003814697266,-62.04166030883789,
-34.375003814697266,-61.95833206176758,
-34.375003814697266,-61.874996185302734,
-34.375003814697266,-61.79166030883789,
-34.375003814697266,-61.70833206176758,
-34.375003814697266,-61.624996185302734,
-34.375003814697266,-61.54166030883789,
-34.375003814697266,-61.45833206176758,
-34.375003814697266,-61.374996185302734,
-34.375003814697266,-61.29166030883789,
-34.375003814697266,-61.20833206176758,
-34.375003814697266,-61.124996185302734,
-34.375003814697266,-61.04166030883789,
-34.375003814697266,-60.95833206176758,
-34.375003814697266,-60.874996185302734,
-34.375003814697266,-60.79166030883789,
-34.375003814697266,-60.70833206176758,
-34.375003814697266,-60.624996185302734,
-34.375003814697266,-60.54166030883789,
-34.375003814697266,-60.45833206176758,
-34.375003814697266,-60.374996185302734,
-34.375003814697266,-60.29166030883789,
-34.375003814697266,-60.20833206176758,
-34.375003814697266,-60.124996185302734,
-34.375003814697266,-60.04166030883789,
-34.375003814697266,-59.95833206176758,
-34.375003814697266,-59.874996185302734,
-34.375003814697266,-59.79166030883789,
-34.375003814697266,-59.70833206176758,
-34.375003814697266,-59.624996185302734,
-34.375003814697266,-59.54166030883789,
-34.375003814697266,-59.45833206176758,
-34.375003814697266,-59.374996185302734,
-34.375003814697266,-59.29166030883789,
-34.375003814697266,-59.20833206176758,
-34.375003814697266,-59.124996185302734,
-34.375003814697266,-59.04166030883789,
-34.375003814697266,-58.95833206176758,
-34.375003814697266,-58.874996185302734,
-34.375003814697266,-58.79166030883789,
-34.375003814697266,-58.70833206176758,
-34.375003814697266,-58.624996185302734,
-34.375003814697266,-58.54166030883789,24.447
-34.375003814697266,-58.45833206176758,24.895
-34.375003814697266,-58.374996185302734,24.717999
-34.375003814697266,-58.29166030883789,24.404
-34.375003814697266,-58.20833206176758,24.257
-34.375003814697266,-58.124996185302734,24.351
-34.375003814697266,-58.04166030883789,24.398
-34.375003814697266,-57.95833206176758,24.348
-34.375003814697266,-57.874996185302734,24.304998
-34.375003814697266,-57.79166030883789,
-34.375003814697266,-57.70833206176758,
-34.375003814697266,-57.624996185302734,
-34.375003814697266,-57.54166030883789,
-34.375003814697266,-57.45833206176758,
-34.375003814697266,-57.374996185302734,
-34.375003814697266,-57.29166030883789,
-34.375003814697266,-57.20833206176758,
-34.375003814697266,-57.124996185302734,
-34.375003814697266,-57.04166030883789,
-34.375003814697266,-56.95833206176758,
-34.375003814697266,-56.874996185302734,
-34.375003814697266,-56.79166030883789,
-34.375003814697266,-56.70833206176758,
-34.375003814697266,-56.624996185302734,
-34.375003814697266,-56.54166030883789,
-34.375003814697266,-56.45833206176758,
-34.375003814697266,-56.374996185302734,
-34.375003814697266,-56.29166030883789,
-34.375003814697266,-56.20833206176758,
-34.375003814697266,-56.124996185302734,
-34.375003814697266,-56.04166030883789,
-34.375003814697266,-55.95833206176758,
-34.375003814697266,-55.874996185302734,
-34.375003814697266,-55.79166030883789,
-34.375003814697266,-55.70833206176758,
-34.375003814697266,-55.624996185302734,
-34.375003814697266,-55.54166030883789,
-34.375003814697266,-55.45833206176758,
-34.375003814697266,-55.374996185302734,
-34.375003814697266,-55.29166030883789,
-34.375003814697266,-55.20833206176758,
-34.375003814697266,-55.124996185302734,
-34.375003814697266,-55.04166030883789,
-34.375003814697266,-54.95833206176758,
-34.375003814697266,-54.874996185302734,
-34.375003814697266,-54.79166030883789,
-34.375003814697266,-54.70833206176758,
-34.375003814697266,-54.624996185302734,
-34.375003814697266,-54.54166030883789,
-34.375003814697266,-54.45833206176758,
-34.375003814697266,-54.374996185302734,
-34.375003814697266,-54.29166030883789,
-34.375003814697266,-54.20833206176758,
-34.375003814697266,-54.124996185302734,
-34.375003814697266,-54.04166030883789,
-34.375003814697266,-53.95833206176758,21.723
-34.375003814697266,-53.874996185302734,21.626999
-34.29166793823242,-71.375,
-34.29166793823242,-71.29166412353516,
-34.29166793823242,-71.20833587646484,
-34.29166793823242,-71.125,
-34.29166793823242,-71.04166412353516,
-34.29166793823242,-70.95833587646484,
-34.29166793823242,-70.875,
-34.29166793823242,-70.79166412353516,
-34.29166793823242,-70.70833587646484,
-34.29166793823242,-70.625,
-34.29166793823242,-70.54166412353516,
-34.29166793823242,-70.45833587646484,
-34.29166793823242,-70.375,
-34.29166793823242,-70.29166412353516,
-34.29166793823242,-70.20833587646484,
-34.29166793823242,-70.125,
-34.29166793823242,-70.04166412353516,
-34.29166793823242,-69.95833587646484,
-34.29166793823242,-69.875,
-34.29166793823242,-69.79166412353516,
-34.29166793823242,-69.70833587646484,
-34.29166793823242,-69.625,
-34.29166793823242,-69.54166412353516,
-34.29166793823242,-69.45833587646484,
-34.29166793823242,-69.375,
-34.29166793823242,-69.29166412353516,
-34.29166793823242,-69.20833587646484,
-34.29166793823242,-69.125,
-34.29166793823242,-69.04166412353516,
-34.29166793823242,-68.95833587646484,
-34.29166793823242,-68.875,
-34.29166793823242,-68.79166412353516,
-34.29166793823242,-68.70833587646484,
-34.29166793823242,-68.625,
-34.29166793823242,-68.54166412353516,
-34.29166793823242,-68.45833587646484,
-34.29166793823242,-68.375,
-34.29166793823242,-68.29166412353516,
-34.29166793823242,-68.20833587646484,
-34.29166793823242,-68.125,
-34.29166793823242,-68.04166412353516,
-34.29166793823242,-67.95833587646484,
-34.29166793823242,-67.875,
-34.29166793823242,-67.79166412353516,
-34.29166793823242,-67.70833587646484,
-34.29166793823242,-67.625,
-34.29166793823242,-67.54166412353516,
-34.29166793823242,-67.45833587646484,
-34.29166793823242,-67.375,
-34.29166793823242,-67.29166412353516,
-34.29166793823242,-67.20833587646484,
-34.29166793823242,-67.125,
-34.29166793823242,-67.04166412353516,
-34.29166793823242,-66.95833587646484,
-34.29166793823242,-66.875,
-34.29166793823242,-66.79166412353516,
-34.29166793823242,-66.70833587646484,
-34.29166793823242,-66.625,
-34.29166793823242,-66.54166412353516,
-34.29166793823242,-66.45833587646484,
-34.29166793823242,-66.375,
-34.29166793823242,-66.29166412353516,
-34.29166793823242,-66.20833587646484,
-34.29166793823242,-66.125,
-34.29166793823242,-66.04166412353516,
-34.29166793823242,-65.95833587646484,
-34.29166793823242,-65.875,
-34.29166793823242,-65.79166412353516,
-34.29166793823242,-65.70833587646484,
-34.29166793823242,-65.625,
-34.29166793823242,-65.54166412353516,
-34.29166793823242,-65.45833587646484,
-34.29166793823242,-65.375,
-34.29166793823242,-65.29166412353516,
-34.29166793823242,-65.20833587646484,
-34.29166793823242,-65.125,
-34.29166793823242,-65.04166412353516,
-34.29166793823242,-64.95833587646484,
-34.29166793823242,-64.875,
-34.29166793823242,-64.79166412353516,
-34.29166793823242,-64.70833587646484,
-34.29166793823242,-64.625,
-34.29166793823242,-64.54166412353516,
-34.29166793823242,-64.45833587646484,
-34.29166793823242,-64.375,
-34.29166793823242,-64.29166412353516,
-34.29166793823242,-64.20833587646484,
-34.29166793823242,-64.125,
-34.29166793823242,-64.04166412353516,
-34.29166793823242,-63.95833206176758,
-34.29166793823242,-63.874996185302734,
-34.29166793823242,-63.79166030883789,
-34.29166793823242,-63.70833206176758,
-34.29166793823242,-63.624996185302734,
-34.29166793823242,-63.54166030883789,
-34.29166793823242,-63.45833206176758,
-34.29166793823242,-63.374996185302734,
-34.29166793823242,-63.29166030883789,
-34.29166793823242,-63.20833206176758,
-34.29166793823242,-63.124996185302734,
-34.29166793823242,-63.04166030883789,
-34.29166793823242,-62.95833206176758,
-34.29166793823242,-62.874996185302734,
-34.29166793823242,-62.79166030883789,
-34.29166793823242,-62.70833206176758,
-34.29166793823242,-62.624996185302734,
-34.29166793823242,-62.54166030883789,
-34.29166793823242,-62.45833206176758,
-34.29166793823242,-62.374996185302734,
-34.29166793823242,-62.29166030883789,
-34.29166793823242,-62.20833206176758,
-34.29166793823242,-62.124996185302734,
-34.29166793823242,-62.04166030883789,
-34.29166793823242,-61.95833206176758,
-34.29166793823242,-61.874996185302734,
-34.29166793823242,-61.79166030883789,
-34.29166793823242,-61.70833206176758,
-34.29166793823242,-61.624996185302734,
-34.29166793823242,-61.54166030883789,
-34.29166793823242,-61.45833206176758,
-34.29166793823242,-61.374996185302734,
-34.29166793823242,-61.29166030883789,
-34.29166793823242,-61.20833206176758,
-34.29166793823242,-61.124996185302734,
-34.29166793823242,-61.04166030883789,
-34.29166793823242,-60.95833206176758,
-34.29166793823242,-60.874996185302734,
-34.29166793823242,-60.79166030883789,
-34.29166793823242,-60.70833206176758,
-34.29166793823242,-60.624996185302734,
-34.29166793823242,-60.54166030883789,
-34.29166793823242,-60.45833206176758,
-34.29166793823242,-60.374996185302734,
-34.29166793823242,-60.29166030883789,
-34.29166793823242,-60.20833206176758,
-34.29166793823242,-60.124996185302734,
-34.29166793823242,-60.04166030883789,
-34.29166793823242,-59.95833206176758,
-34.29166793823242,-59.874996185302734,
-34.29166793823242,-59.79166030883789,
-34.29166793823242,-59.70833206176758,
-34.29166793823242,-59.624996185302734,
-34.29166793823242,-59.54166030883789,
-34.29166793823242,-59.45833206176758,
-34.29166793823242,-59.374996185302734,
-34.29166793823242,-59.29166030883789,
-34.29166793823242,-59.20833206176758,
-34.29166793823242,-59.124996185302734,
-34.29166793823242,-59.04166030883789,
-34.29166793823242,-58.95833206176758,
-34.29166793823242,-58.874996185302734,
-34.29166793823242,-58.79166030883789,
-34.29166793823242,-58.70833206176758,
-34.29166793823242,-58.624996185302734,22.47
-34.29166793823242,-58.54166030883789,20.485
-34.29166793823242,-58.45833206176758,24.837
-34.29166793823242,-58.374996185302734,24.765999
-34.29166793823242,-58.29166030883789,24.265
-34.29166793823242,-58.20833206176758,24.247
-34.29166793823242,-58.124996185302734,24.514
-34.29166793823242,-58.04166030883789,24.581999
-34.29166793823242,-57.95833206176758,24.442999
-34.29166793823242,-57.874996185302734,24.915998
-34.29166793823242,-57.79166030883789,
-34.29166793823242,-57.70833206176758,
-34.29166793823242,-57.624996185302734,
-34.29166793823242,-57.54166030883789,
-34.29166793823242,-57.45833206176758,
-34.29166793823242,-57.374996185302734,
-34.29166793823242,-57.29166030883789,
-34.29166793823242,-57.20833206176758,
-34.29166793823242,-57.124996185302734,
-34.29166793823242,-57.04166030883789,
-34.29166793823242,-56.95833206176758,
-34.29166793823242,-56.874996185302734,
-34.29166793823242,-56.79166030883789,
-34.29166793823242,-56.70833206176758,
-34.29166793823242,-56.624996185302734,
-34.29166793823242,-56.54166030883789,
-34.29166793823242,-56.45833206176758,
-34.29166793823242,-56.374996185302734,
-34.29166793823242,-56.29166030883789,
-34.29166793823242,-56.20833206176758,
-34.29166793823242,-56.124996185302734,
-34.29166793823242,-56.04166030883789,
-34.29166793823242,-55.95833206176758,
-34.29166793823242,-55.874996185302734,
-34.29166793823242,-55.79166030883789,
-34.29166793823242,-55.70833206176758,
-34.29166793823242,-55.624996185302734,
-34.29166793823242,-55.54166030883789,
-34.29166793823242,-55.45833206176758,
-34.29166793823242,-55.374996185302734,
-34.29166793823242,-55.29166030883789,
-34.29166793823242,-55.20833206176758,
-34.29166793823242,-55.124996185302734,
-34.29166793823242,-55.04166030883789,
-34.29166793823242,-54.95833206176758,
-34.29166793823242,-54.874996185302734,
-34.29166793823242,-54.79166030883789,
-34.29166793823242,-54.70833206176758,
-34.29166793823242,-54.624996185302734,
-34.29166793823242,-54.54166030883789,
-34.29166793823242,-54.45833206176758,
-34.29166793823242,-54.374996185302734,
-34.29166793823242,-54.29166030883789,
-34.29166793823242,-54.20833206176758,
-34.29166793823242,-54.124996185302734,
-34.29166793823242,-54.04166030883789,
-34.29166793823242,-53.95833206176758,21.803
-34.29166793823242,-53.874996185302734,21.796999
-34.20833969116211,-71.375,
-34.20833969116211,-71.29166412353516,
-34.20833969116211,-71.20833587646484,
-34.20833969116211,-71.125,
-34.20833969116211,-71.04166412353516,
-34.20833969116211,-70.95833587646484,
-34.20833969116211,-70.875,
-34.20833969116211,-70.79166412353516,
-34.20833969116211,-70.70833587646484,
-34.20833969116211,-70.625,
-34.20833969116211,-70.54166412353516,
-34.20833969116211,-70.45833587646484,
-34.20833969116211,-70.375,
-34.20833969116211,-70.29166412353516,
-34.20833969116211,-70.20833587646484,
-34.20833969116211,-70.125,
-34.20833969116211,-70.04166412353516,
-34.20833969116211,-69.95833587646484,
-34.20833969116211,-69.875,
-34.20833969116211,-69.79166412353516,
-34.20833969116211,-69.70833587646484,
-34.20833969116211,-69.625,
-34.20833969116211,-69.54166412353516,
-34.20833969116211,-69.45833587646484,
-34.20833969116211,-69.375,
-34.20833969116211,-69.29166412353516,
-34.20833969116211,-69.20833587646484,
-34.20833969116211,-69.125,
-34.20833969116211,-69.04166412353516,
-34.20833969116211,-68.95833587646484,
-34.20833969116211,-68.875,
-34.20833969116211,-68.79166412353516,
-34.20833969116211,-68.70833587646484,
-34.20833969116211,-68.625,
-34.20833969116211,-68.54166412353516,
-34.20833969116211,-68.45833587646484,
-34.20833969116211,-68.375,
-34.20833969116211,-68.29166412353516,
-34.20833969116211,-68.20833587646484,
-34.20833969116211,-68.125,
-34.20833969116211,-68.04166412353516,
-34.20833969116211,-67.95833587646484,
-34.20833969116211,-67.875,
-34.20833969116211,-67.79166412353516,
-34.20833969116211,-67.70833587646484,
-34.20833969116211,-67.625,
-34.20833969116211,-67.54166412353516,
-34.20833969116211,-67.45833587646484,
-34.20833969116211,-67.375,
-34.20833969116211,-67.29166412353516,
-34.20833969116211,-67.20833587646484,
-34.20833969116211,-67.125,
-34.20833969116211,-67.04166412353516,
-34.20833969116211,-66.95833587646484,
-34.20833969116211,-66.875,
-34.20833969116211,-66.79166412353516,
-34.20833969116211,-66.70833587646484,
-34.20833969116211,-66.625,
-34.20833969116211,-66.54166412353516,
-34.20833969116211,-66.45833587646484,
-34.20833969116211,-66.375,
-34.20833969116211,-66.29166412353516,
-34.20833969116211,-66.20833587646484,
-34.20833969116211,-66.125,
-34.20833969116211,-66.04166412353516,
-34.20833969116211,-65.95833587646484,
-34.20833969116211,-65.875,
-34.20833969116211,-65.79166412353516,
-34.20833969116211,-65.70833587646484,
-34.20833969116211,-65.625,
-34.20833969116211,-65.54166412353516,
-34.20833969116211,-65.45833587646484,
-34.20833969116211,-65.375,
-34.20833969116211,-65.29166412353516,
-34.20833969116211,-65.20833587646484,
-34.20833969116211,-65.125,
-34.20833969116211,-65.04166412353516,
-34.20833969116211,-64.95833587646484,
-34.20833969116211,-64.875,
-34.20833969116211,-64.79166412353516,
-34.20833969116211,-64.70833587646484,
-34.20833969116211,-64.625,
-34.20833969116211,-64.54166412353516,
-34.20833969116211,-64.45833587646484,
-34.20833969116211,-64.375,
-34.20833969116211,-64.29166412353516,
-34.20833969116211,-64.20833587646484,
-34.20833969116211,-64.125,
-34.20833969116211,-64.04166412353516,
-34.20833969116211,-63.95833206176758,
-34.20833969116211,-63.874996185302734,
-34.20833969116211,-63.79166030883789,
-34.20833969116211,-63.70833206176758,
-34.20833969116211,-63.624996185302734,
-34.20833969116211,-63.54166030883789,
-34.20833969116211,-63.45833206176758,
-34.20833969116211,-63.374996185302734,
-34.20833969116211,-63.29166030883789,
-34.20833969116211,-63.20833206176758,
-34.20833969116211,-63.124996185302734,
-34.20833969116211,-63.04166030883789,
-34.20833969116211,-62.95833206176758,
-34.20833969116211,-62.874996185302734,
-34.20833969116211,-62.79166030883789,
-34.20833969116211,-62.70833206176758,
-34.20833969116211,-62.624996185302734,
-34.20833969116211,-62.54166030883789,
-34.20833969116211,-62.45833206176758,
-34.20833969116211,-62.374996185302734,
-34.20833969116211,-62.29166030883789,
-34.20833969116211,-62.20833206176758,
-34.20833969116211,-62.124996185302734,
-34.20833969116211,-62.04166030883789,
-34.20833969116211,-61.95833206176758,
-34.20833969116211,-61.874996185302734,
-34.20833969116211,-61.79166030883789,
-34.20833969116211,-61.70833206176758,
-34.20833969116211,-61.624996185302734,
-34.20833969116211,-61.54166030883789,
-34.20833969116211,-61.45833206176758,
-34.20833969116211,-61.374996185302734,
-34.20833969116211,-61.29166030883789,
-34.20833969116211,-61.20833206176758,
-34.20833969116211,-61.124996185302734,
-34.20833969116211,-61.04166030883789,
-34.20833969116211,-60.95833206176758,
-34.20833969116211,-60.874996185302734,
-34.20833969116211,-60.79166030883789,
-34.20833969116211,-60.70833206176758,
-34.20833969116211,-60.624996185302734,
-34.20833969116211,-60.54166030883789,
-34.20833969116211,-60.45833206176758,
-34.20833969116211,-60.374996185302734,
-34.20833969116211,-60.29166030883789,
-34.20833969116211,-60.20833206176758,
-34.20833969116211,-60.124996185302734,
-34.20833969116211,-60.04166030883789,
-34.20833969116211,-59.95833206176758,
-34.20833969116211,-59.874996185302734,
-34.20833969116211,-59.79166030883789,
-34.20833969116211,-59.70833206176758,
-34.20833969116211,-59.624996185302734,
-34.20833969116211,-59.54166030883789,
-34.20833969116211,-59.45833206176758,
-34.20833969116211,-59.374996185302734,
-34.20833969116211,-59.29166030883789,
-34.20833969116211,-59.20833206176758,
-34.20833969116211,-59.124996185302734,
-34.20833969116211,-59.04166030883789,
-34.20833969116211,-58.95833206176758,
-34.20833969116211,-58.874996185302734,
-34.20833969116211,-58.79166030883789,
-34.20833969116211,-58.70833206176758,
-34.20833969116211,-58.624996185302734,
-34.20833969116211,-58.54166030883789,
-34.20833969116211,-58.45833206176758,
-34.20833969116211,-58.374996185302734,24.543999
-34.20833969116211,-58.29166030883789,24.432
-34.20833969116211,-58.20833206176758,24.636
-34.20833969116211,-58.124996185302734,24.55
-34.20833969116211,-58.04166030883789,24.512
-34.20833969116211,-57.95833206176758,
-34.20833969116211,-57.874996185302734,
-34.20833969116211,-57.79166030883789,
-34.20833969116211,-57.70833206176758,
-34.20833969116211,-57.624996185302734,
-34.20833969116211,-57.54166030883789,
-34.20833969116211,-57.45833206176758,
-34.20833969116211,-57.374996185302734,
-34.20833969116211,-57.29166030883789,
-34.20833969116211,-57.20833206176758,
-34.20833969116211,-57.124996185302734,
-34.20833969116211,-57.04166030883789,
-34.20833969116211,-56.95833206176758,
-34.20833969116211,-56.874996185302734,
-34.20833969116211,-56.79166030883789,
-34.20833969116211,-56.70833206176758,
-34.20833969116211,-56.624996185302734,
-34.20833969116211,-56.54166030883789,
-34.20833969116211,-56.45833206176758,
-34.20833969116211,-56.374996185302734,
-34.20833969116211,-56.29166030883789,
-34.20833969116211,-56.20833206176758,
-34.20833969116211,-56.124996185302734,
-34.20833969116211,-56.04166030883789,
-34.20833969116211,-55.95833206176758,
-34.20833969116211,-55.874996185302734,
-34.20833969116211,-55.79166030883789,
-34.20833969116211,-55.70833206176758,
-34.20833969116211,-55.624996185302734,
-34.20833969116211,-55.54166030883789,
-34.20833969116211,-55.45833206176758,
-34.20833969116211,-55.374996185302734,
-34.20833969116211,-55.29166030883789,
-34.20833969116211,-55.20833206176758,
-34.20833969116211,-55.124996185302734,
-34.20833969116211,-55.04166030883789,
-34.20833969116211,-54.95833206176758,
-34.20833969116211,-54.874996185302734,
-34.20833969116211,-54.79166030883789,
-34.20833969116211,-54.70833206176758,
-34.20833969116211,-54.624996185302734,
-34.20833969116211,-54.54166030883789,
-34.20833969116211,-54.45833206176758,
-34.20833969116211,-54.374996185302734,
-34.20833969116211,-54.29166030883789,
-34.20833969116211,-54.20833206176758,
-34.20833969116211,-54.124996185302734,
-34.20833969116211,-54.04166030883789,
-34.20833969116211,-53.95833206176758,
-34.20833969116211,-53.874996185302734,
-34.125003814697266,-71.375,
-34.125003814697266,-71.29166412353516,
-34.125003814697266,-71.20833587646484,
-34.125003814697266,-71.125,
-34.125003814697266,-71.04166412353516,
-34.125003814697266,-70.95833587646484,
-34.125003814697266,-70.875,
-34.125003814697266,-70.79166412353516,
-34.125003814697266,-70.70833587646484,
-34.125003814697266,-70.625,
-34.125003814697266,-70.54166412353516,
-34.125003814697266,-70.45833587646484,
-34.125003814697266,-70.375,
-34.125003814697266,-70.29166412353516,
-34.125003814697266,-70.20833587646484,
-34.125003814697266,-70.125,
-34.125003814697266,-70.04166412353516,
-34.125003814697266,-69.95833587646484,
-34.125003814697266,-69.875,
-34.125003814697266,-69.79166412353516,
-34.125003814697266,-69.70833587646484,
-34.125003814697266,-69.625,
-34.125003814697266,-69.54166412353516,
-34.125003814697266,-69.45833587646484,
-34.125003814697266,-69.375,
-34.125003814697266,-69.29166412353516,
-34.125003814697266,-69.20833587646484,
-34.125003814697266,-69.125,
-34.125003814697266,-69.04166412353516,
-34.125003814697266,-68.95833587646484,
